itemid,title,price,stock_status,page,size,mass,ISBN,original_title,publish_date,publish_company,writer,artist,image_url
146971188,디센더 Vol. 3 : 특이점,12000,in stock,120,167*257,319,9.78895E+12,원제 : Descender Vol. 3: Singularities,5/25/18,시공사(만화),제프 르미어,더스틴 웬,https://image.aladin.co.kr/product/14697/11/cover500/8952790820_1.jpg
146565900,아쿠아맨 Vol.4 : 왕의 죽음,17000,in stock,200,167*257,380,9.78895E+12,원제 : Aquaman Vol. 4 : Death Of a King,5/25/18,시공사(만화),제프 존스,폴 펠레티어,https://image.aladin.co.kr/product/14656/59/cover500/8952790197_1.jpg
143143292,데드풀 Vol. 3,25000,out of stock,296,167*257,444,9.78895E+12,원제 : Deadpool by Posehn & Duggen Vol. 3,4/25/18,시공사(만화),"브라이언 포센, 제리 더갠","스콧 코블리시, 마이크 호손, 존 루카스, 스콧 콜린스",https://image.aladin.co.kr/product/14314/32/cover500/8952790537_1.jpg
143143291,뉴 어벤저스 Vol.3 : Other Worlds,12000,in stock,136,167*257,258,9.78895E+12,원제 : New Avengers Vol.3: Other Worlds,4/25/18,시공사(만화),조나단 힉맨,"시모네 비앙키, 랙스 모랄레스",https://image.aladin.co.kr/product/14314/32/cover500/8952790596_1.jpg
143143276,마블스,21000,in stock,248,167*257,471,9.78895E+12,원제 : Marvels,4/25/18,시공사(만화),커트 뷰식,알렉스 로스,https://image.aladin.co.kr/product/14314/32/cover500/8952790561_1.jpg
142110730,데드풀 vs. 타노스,12000,out of stock,112,167*257,338,9.78895E+12,원제 : DEADPOOL VS. THANOS,4/25/18,시공사(만화),팀 실리,엘모 본독,https://image.aladin.co.kr/product/14211/7/cover500/895279057x_1.jpg
141319787,마블 스튜디오 어벤저스 : 인피니티 워 프렐류드,12000,out of stock,136,167*257,351,9.78895E+12,원제 : Marvel'S Avengers : Infinity War Prelude,4/25/18,시공사(만화),윌 코로나 필그림,"타이 워커, 호르헤 포르네스, 크리스 오할로란",https://image.aladin.co.kr/product/14131/97/cover500/s092534378_1.jpg
141295880,인피니티,20000,out of stock,232,167*257,564,9.78895E+12,원제 : INFINITY,4/25/18,시공사(만화),조나단 힉맨,"짐 청, 제롬 오페냐, 더스틴 위버",https://image.aladin.co.kr/product/14129/58/cover500/8952790545_2.jpg
141295874,타노스 임페러티브,17000,in stock,200,167*257,505,9.78895E+12,원제 : The Thanos Imperative,4/25/18,시공사(만화),"댄 애브넷, 앤디 래닝","브래드 워커, 미겔 세풀베다",https://image.aladin.co.kr/product/14129/58/cover500/8952790588_1.jpg
138386037,스타워즈 : 한 솔로,12000,out of stock,120,167*257,362,9.78895E+12,원제 : Star Wars: Han Solo,4/25/18,시공사(만화),마저리 류,마크 브룩스,https://image.aladin.co.kr/product/13838/60/cover500/8952790405_1.jpg
138383406,헬보이 Hellboy 2,12000,out of stock,144,167*257,426,9.78895E+12,원제 : Hellboy: Wake the Devil,3/25/18,시공사(만화),,,https://image.aladin.co.kr/product/13838/34/cover500/8952790332_1.jpg
138382761,배트맨 : 이어 원 디럭스 에디션,16000,in stock,144,167*257,360,9.78895E+12,원제 : Batman: Year One (The Deluxe Edition),3/25/18,시공사(만화),프랭크 밀러,"데이비드 마추켈리, 리치몬드 루이스",https://image.aladin.co.kr/product/13838/27/cover500/8952790340_1.jpg
138378963,(뉴 52) 저스티스 리그 포에버 이블,20000,in stock,240,167*257,682,9.78895E+12,원제 : (The New 52) Justice League : Forever Evil,3/25/18,시공사(만화),제프 존스,"데이비드 핀치, 리처드 프렌드, 소냐 오백",https://image.aladin.co.kr/product/13837/89/cover500/8952790367_1.jpg
138377926,스타워즈 Vol.4 : 하빈저 최후의 비행,12000,out of stock,144,167*257,274,9.78895E+12,원제 : Star Wars VOL.4: Last Flight of the Harbinger,3/25/18,시공사(만화),제이슨 아론,"호르헤 몰리나, 마이크 메이휴",https://image.aladin.co.kr/product/13837/79/cover500/8952790375_1.jpg
138375431,저스티스 리그 : 트리니티 워,25000,in stock,320,167*257,887,9.78895E+12,원제 : Justice League : Trinity War,3/25/18,시공사(만화),"제프 존스, 레이 포크스, 제프 르미어","아이반 라이스, 더그 만케, 미켈 하닌",https://image.aladin.co.kr/product/13837/54/cover500/8952790359_1.jpg
135552362,잭 커비 앤솔로지,30000,in stock,336,167*257,638,9.78895E+12,원제 : Jack Kirby Anthologie,3/10/18,시공사(만화),,,https://image.aladin.co.kr/product/13555/23/cover500/8952772520_1.jpg
135551426,(뉴 52) 저스티스 리그 6 : 인저스티스 리그,20000,in stock,256,167*257,486,9.78895E+12,원제 : (The New 52) Justice League Vol. 6: Injustice League,3/10/18,시공사(만화),제프 존스,"더그 만케, 제이슨 파보크",https://image.aladin.co.kr/product/13555/14/cover500/8952790200_1.jpg
135013270,배트맨 : 킬링 조크,13000,out of stock,64,167*257,342,9.78895E+12,원제 : Batman : The Killing Joke Deluxe Edition (1988년),2/25/18,시공사(만화),앨런 무어,브라이언 볼랜드,https://image.aladin.co.kr/product/13501/32/cover500/895277986x_1.jpg
135012672,사가 Vol. 5,12000,in stock,152,167*257,451,9.78895E+12,원제 : Saga Volume Free (2015년),2/25/18,시공사(만화),브라이언 K. 본,피오나 스테이플스,https://image.aladin.co.kr/product/13501/26/cover500/8952790162_1.jpg
131661237,(뉴 52) 저스티스 리그 5 : 포에버 히어로즈,14000,in stock,168,167*257,494,9.78895E+12,원제 : (The New 52) Justice League Vol. 5: FOREVER HEROES (2013년),1/25/18,시공사(만화),제프 존스,"아이반 라이스, 더그 만케",https://image.aladin.co.kr/product/13166/12/cover500/8952779878_1.jpg
131659436,젠틀맨 리그 : 비범한 신사 연맹 3 - 백 년,20000,out of stock,256,167*257,725,9.78895E+12,원제 : The League of Extraordinary Gentlemen Vol. 3: Century,1/25/18,시공사(만화),앨런 무어,케빈 오닐,https://image.aladin.co.kr/product/13165/94/cover500/8952779703_1.jpg
131658449,블랙 팬서 : 블랙 팬서는 누구인가?,17000,in stock,200,167*257,566,9.78895E+12,원제 : Black Panther: Who Is the Black Panther,1/25/18,시공사(만화),레지날드 허들린,존 로미타 주니어,https://image.aladin.co.kr/product/13165/84/cover500/8952779894_1.jpg
131658381,배트맨 : 다크 나이트 리턴즈 30주년 에디션,20000,out of stock,224,167*257,426,9.78895E+12,원제 : Batman: The Dark Knight Returns 30th Anniversary Edition,1/25/18,시공사(만화),프랭크 밀러,클라우스 잰슨,https://image.aladin.co.kr/product/13165/83/cover500/8952779851_1.jpg
130809800,헬보이 Hellboy 1,12000,out of stock,128,167*257,403,9.78895E+12,원제 : Hellboy Vol.1 : Seed Of Destruction (1993년),1/25/18,시공사(만화),,,https://image.aladin.co.kr/product/13080/98/cover500/8952779843_1.jpg
129860808,데드풀 : 떠버리 용병을 그리다,38000,out of stock,184,286*363,2010,9.78895E+12,원제 : Deadpool : Drawing The Merc With a Mouth,1/25/18,시공사(만화),,,https://image.aladin.co.kr/product/12986/8/cover500/8952779290_1.jpg
129859954,(뉴 52) 원더 우먼 5 : 살,15000,in stock,176,167*257,515,9.78895E+12,원제 : (The New 52) Wonder Woman Volume 5 Flesh (2013년),1/25/18,시공사(만화),브라이언 아자렐로,"클리프 챙, 고란 수주카",https://image.aladin.co.kr/product/12985/99/cover500/8952779886_1.jpg
126664649,네모 : 얼음 심장,8000,out of stock,56,167*257,238,9.78895E+12,원제 : Nemo: Heart of Ice,12/25/17,시공사(만화),앨런 무어,케빈 오닐,https://image.aladin.co.kr/product/12666/46/cover500/8952779711_1.jpg
126663464,고담 센트럴 Book 2 : 광대와 광인들,23000,out of stock,288,167*257,802,9.78895E+12,원제 : Gotham Central Book 2: Jokers And Madmen (2017년),12/25/17,시공사(만화),"그렉 러카, 에드 브루베이커",마이클 라크,https://image.aladin.co.kr/product/12666/34/cover500/8952778367_1.jpg
126015640,스타워즈 : 라스트 제다이 오피셜 가이드,10000,out of stock,76,210*280,205,9.78895E+12,원제 : Star Wars the Last Jedi the Official Guide,12/25/17,시공사(만화),,,https://image.aladin.co.kr/product/12601/56/cover500/8952779738_1.jpg
128871017,젠틀맨 리그 : 비범한 신사 연맹 - 검은 서류,20000,out of stock,192,167*257,365,9.78895E+12,원제 : The League of Extraordinary Gentlemen : Black Dossier,12/15/17,시공사(만화),앨런 무어,케빈 오닐,https://image.aladin.co.kr/product/12887/10/cover500/8952777751_1.jpg
125243967,리처드 스타크의 파커 : 슬레이그라운드,13000,out of stock,100,157*232,150,9.78895E+12,원제 : Richard Stark's Parker : Slayground,11/25/17,시공사(만화),리처드 스타크,다윈 쿡,https://image.aladin.co.kr/product/12524/39/cover500/8952779584_1.jpg
123797816,인휴먼 Vol.2 : 액시스,12000,in stock,112,167*257,213,9.78895E+12,원제 : Inhuman Vol. 2: Axis,11/25/17,시공사(만화),찰스 소울,"라이언 스테그먼, 페페 라라즈",https://image.aladin.co.kr/product/12379/78/cover500/8952779525_1.jpg
123791104,인휴먼 Vol.1 : 제네시스,12000,in stock,136,167*257,258,9.78895E+12,원제 : Inhuman Vol. 2: Genesis,11/25/17,시공사(만화),찰스 소울,"라이언 스테그먼, 조 마두레이라",https://image.aladin.co.kr/product/12379/11/cover500/8952779517_1.jpg
123784848,데어데블 얼티밋 컬렉션 2,38000,in stock,512,167*257,973,9.78895E+12,원제 : Daredevil By Bryan Michael Bendis & Alex Maleev Ultimate Collection Book 2,11/25/17,시공사(만화),브라이언 마이클 벤디스,알렉스 말레프,https://image.aladin.co.kr/product/12378/48/cover500/8952779568_1.jpg
123700372,판타스틱 포 Vol.5,18000,out of stock,208,167*257,395,9.78895E+12,원제 : Fantastic Four by Jonathan Hickman Vol.5,11/25/17,시공사(만화),조나단 힉맨,"스티브 엡팅, 배리 킷슨",https://image.aladin.co.kr/product/12370/3/cover500/8952779533_1.jpg
120086686,시크릿 오리진스 Vol.2,22000,in stock,272,167*257,767,9.78895E+12,원제 : SECRET ORIGINS VOLUME 2 (2014년),10/25/17,시공사(만화),,,https://image.aladin.co.kr/product/12008/66/cover500/8952779339_1.jpg
120085630,시크릿 오리진스 Vol.1,14000,in stock,160,167*257,477,9.78895E+12,원제 : SECRET ORIGINS VOLUME 1 (2014년),10/25/17,시공사(만화),,,https://image.aladin.co.kr/product/12008/56/cover500/8952779320_1.jpg
120083807,(뉴 52) 저스티스 리그 4 : 그리드,15000,in stock,176,167*257,518,9.78895E+12,원제 : (The New 52) Justice League Vol. 4: GRID (2013년),10/25/17,시공사(만화),제프 존스,"아이반 라이스, 조 프라도",https://image.aladin.co.kr/product/12008/38/cover500/k792531844_1.jpg
120081364,맨해튼 프로젝트 Vol.2,12000,in stock,152,167*257,430,9.78895E+12,"원제 : The Manhattan Projects, Vol. 2 (2014년)",10/25/17,시공사(만화),조나단 힉맨,닉 피타라,https://image.aladin.co.kr/product/12008/13/cover500/8952779118_1.jpg
120080968,맨해튼 프로젝트 Vol.1,12000,in stock,152,167*257,425,9.78895E+12,"원제 : The Manhattan Projects, Vol. 1: Science Bad (2014년)",10/25/17,시공사(만화),조나단 힉맨,닉 피타라,https://image.aladin.co.kr/product/12008/9/cover500/895277910x_1.jpg
120064673,저스티스 리그 :  위대한 승리,14000,in stock,168,167*257,492,9.78895E+12,원제 : Justice League : Their Greatest Triumphs (1999년),10/25/17,시공사(만화),"브래드 멜처, 제프 존스, 마크 웨이드, 브라이언 히치","아이반 라이스, 더그 만케, 짐 리",https://image.aladin.co.kr/product/12006/46/cover500/8952779347_1.jpg
120064425,슈퍼맨 액션 코믹스 Vol.2,19000,in stock,224,167*257,635,9.78895E+12,원제 : Superman-Action Comics Vol. 2: Bulletproof (2012년),10/25/17,시공사(만화),그랜트 모리슨,랙스 모랄레스,https://image.aladin.co.kr/product/12006/44/cover500/8952779061_1.jpg
119595892,토르 천둥의 신 Vol.1 : 신 도살자,12000,in stock,136,167*257,408,9.78895E+12,원제 : Thor: God of Thunder Vol.1 The God Butcher,10/25/17,시공사(만화),제이슨 아론,에사드 리빅,https://image.aladin.co.kr/product/11959/58/cover500/8952779304_1.jpg
118532755,페이블즈 디럭스 에디션 12,26000,in stock,320,167*257,800,9.78895E+12,원제 : Fables The Deluxe Edition 12,9/25/17,시공사(만화),빌 윌링험,"마크 버킹험, 스티브 리어로하, 에릭 섀노워, 앤드류 페포이, 테리 무어",https://image.aladin.co.kr/product/11853/27/cover500/8952779126_1.jpg
118405261,배트맨: 할리 퀸,17000,in stock,200,167*257,582,9.78895E+12,원제 : Batman: Harley Quinn (1999년),9/25/17,시공사(만화),폴 디니,"이벨 귀셰, 애런 소드, 돈 크레이머, 웨인 포셔, 조 퀴노네스, 닐 구지",https://image.aladin.co.kr/product/11840/52/cover500/8952779096_1.jpg
118404927,(뉴 52) 배트맨 Vol.2 : 올빼미 도시,17000,out of stock,208,167*257,607,9.78895E+12,원제 : Batman Vol. 2: The City Of Owls (2012년),9/25/17,시공사(만화),스콧 스나이더,그렉 카풀로,https://image.aladin.co.kr/product/11840/49/cover500/8952779150_1.jpg
118404896,아메리칸 뱀파이어 Vol. 2,14000,in stock,160,167*257,482,9.78895E+12,원제 : American Vampire 2 (2010년),9/25/17,시공사(만화),,"라파엘 앨버커키, 마테우스 산톨로쿠",https://image.aladin.co.kr/product/11840/48/cover500/8952779088_1.jpg
118404737,(뉴 52) 배트맨 Vol.1 : 올빼미 법정,15000,in stock,176,167*257,523,9.78895E+12,원제 : Batman Vol. 1: The Court Of Owls (2011년),9/25/17,시공사(만화),스콧 스나이더,"그렉 카풀로, 조나단 글래피언",https://image.aladin.co.kr/product/11840/47/cover500/8952779142_1.jpg
118404348,아메리칸 뱀파이어 Vol. 1,17000,in stock,200,167*257,588,9.78895E+12,원제 : American Vampire 1 (2010년),9/25/17,시공사(만화),스티븐 킹,라파엘 앨버커키,https://image.aladin.co.kr/product/11840/43/cover500/895277907x_1.jpg
116442409,워 오브 킹즈,20000,in stock,256,167*257,730,9.78895E+12,원제 : War Of Kings,8/25/17,시공사(만화),"댄 애브넷, 앤디 래닝",폴 펠레티어,https://image.aladin.co.kr/product/11644/24/cover500/8952778944_1.jpg
116442190,배트맨 & 로빈 : 배트맨 VS. 로빈,14000,out of stock,168,167*257,500,9.78895E+12,원제 : Batman and Robin : Batman vs Robin,8/25/17,시공사(만화),그랜트 모리슨,"카메론 스튜어트, 앤디 클라크",https://image.aladin.co.kr/product/11644/21/cover500/8952778723_1.jpg
116441980,배트맨 & 로빈 : 배트맨 & 로빈 머스트 다이!,14000,in stock,168,167*257,499,9.78895E+12,원제 : Batman and Robin : Batman and Robin Must Die!,8/25/17,시공사(만화),그랜트 모리슨,"프레이저 어빙, 데이비드 핀치",https://image.aladin.co.kr/product/11644/19/cover500/8952778731_1.jpg
116441709,슈퍼맨 액션 코믹스 Vol.1,20000,in stock,256,167*257,728,9.78895E+12,원제 : Superman-Action Comics Vol. 1: Superman And The Men Of Steel,8/25/17,시공사(만화),그랜트 모리슨,"랙스 모랄레스, 앤디 쿠버트",https://image.aladin.co.kr/product/11644/17/cover500/8952779053_1.jpg
116441275,사가 Vol. 4,12000,in stock,152,167*257,462,9.78895E+12,원제 : Saga Volume Free,8/25/17,시공사(만화),,피오나 스테이플스,https://image.aladin.co.kr/product/11644/12/cover500/8952779045_1.jpg
115701965,DC 코믹스 백과사전,40000,in stock,368,257*306,1251,9.78895E+12,원제 : The DC Comics Encyclopedia : The Definitive Guide To The Charcters Of The De Universe,8/25/17,시공사(만화),,,https://image.aladin.co.kr/product/11570/19/cover500/8952778197_2.jpg
114383648,사일런트 워,12000,out of stock,144,167*257,435,9.78895E+12,원제 : SILENT WAR,7/25/17,시공사(만화),데이비드 하인,프레이저 어빙,https://image.aladin.co.kr/product/11438/36/cover500/8952778936_1.jpg
114383252,배트맨: 리턴 오브 브루스 웨인,19000,in stock,232,167*257,441,9.78895E+12,원제 : Batman: The Return Of Bruce Wayne,7/25/17,시공사(만화),그랜트 모리슨,"크리스 스프라우스, 프레이저 어빙, 야닉 파케트, 조지스 진티, 라이언 수크, 리 가벳",https://image.aladin.co.kr/product/11438/32/cover500/8952778987_1.jpg
114381647,배트맨 : 타임 앤드 배트맨,12000,in stock,128,167*257,399,9.78895E+12,원제 : Batman: Time and the Batman,7/25/17,시공사(만화),그랜트 모리슨,"파비안 니시에자, 토니 S. 다니엘, 클리프 리처즈, 앤디 쿠버트, 프랭크 콰이틀리, 데이비드 핀치",https://image.aladin.co.kr/product/11438/16/cover500/8952778979_1.jpg
114381497,뉴 어벤저스 Vol.1 : Everything Dies,12000,in stock,152,167*257,289,9.78895E+12,원제 : New Avengers Vol.1: Everything Dies,7/25/17,시공사(만화),조나단 힉맨,스티브 엡팅,https://image.aladin.co.kr/product/11438/14/cover500/8952778952_1.jpg
114381211,플래시 Vol. 2 : 로그즈의 반란,15000,in stock,176,167*257,519,9.78895E+12,원제 : The Flash Vol. 2: Rogues Revolution,7/25/17,시공사(만화),프란시스 마나풀,브라이언 부첼라토,https://image.aladin.co.kr/product/11438/12/cover500/8952778413_1.jpg
114378665,페이블즈 디럭스 에디션 11,35000,in stock,464,167*257,1160,9.78895E+12,원제 : Fables The Deluxe Edition 11,7/25/17,시공사(만화),빌 윌링험,"마크 버킹험, 스티브 리어로하, 데이비드 라팜, 이나키 미란다",https://image.aladin.co.kr/product/11437/86/cover500/8952778928_1.jpg
112067111,배트맨 R.I.P,19000,in stock,224,167*257,426,9.78895E+12,원제 : Batman R.I.P.,6/25/17,시공사(만화),그랜트 모리슨,"트레버 스콧, 리 가벳, 토니 S. 다니엘, 샌두 플로리아",https://image.aladin.co.kr/product/11206/71/cover500/8952778383_1.jpg
112066349,인휴먼즈,24000,in stock,304,167*257,578,9.78895E+12,원제 : Inhumans,6/25/17,시공사(만화),폴 젠킨스,재 리,https://image.aladin.co.kr/product/11206/63/cover500/8952778162_1.jpg
112065797,배트맨 & 로빈 : 배트맨 부활,14000,out of stock,168,167*257,319,9.78895E+12,원제 : Batman and Robin: Batman Reborn,6/25/17,시공사(만화),그랜트 모리슨,"프랭크 콰이틀리, 필립 탄",https://image.aladin.co.kr/product/11206/57/cover500/8952778715_1.jpg
111993781,슈피리어 스파이더맨 6 : 고블린 왕국,14000,out of stock,168,167*257,319,9.78895E+12,원제 : The Superior Spider-Man - Volume 6 : Goblin Nation,6/25/17,시공사(만화),"댄 슬롯, 크리스토스 게이지","자비에 로드리게즈, 주세페 캐먼콜리, 필립 브리오네스, 윌 슬리니",https://image.aladin.co.kr/product/11199/37/cover500/895277826x_1.jpg
111989126,인휴먼즈 : 타고난 권리로,12000,in stock,144,167*257,360,9.78895E+12,원제 : Inhumans: By Right of Birth,6/25/17,시공사(만화),"앤 노센티, 루 모긴","브렛 블레빈스, 리처드 하웰",https://image.aladin.co.kr/product/11198/91/cover500/8952778170_1.jpg
